id,321,2019,1,14,8,0,0,6.39E+10,1.21E+11,-5.35E+10
id,322,2019,1,14,9,0,0,9.31E+10,1.01E+11,-5.35E+10
id,323,2019,1,14,10,0,0,1.16E+11,7.31E+10,-5.35E+10
id,324,2019,1,14,11,0,0,1.31E+11,4.06E+10,-5.35E+10
id,325,2019,1,14,12,0,0,1.37E+11,5.38E+09,-5.34E+10
id,326,2019,1,14,13,0,0,1.34E+11,-3.03E+10,-5.34E+10
id,327,2019,1,14,14,0,0,1.21E+11,-6.38E+10,-5.34E+10
id,328,2019,1,14,15,0,0,1.01E+11,-9.31E+10,-5.34E+10
id,329,2019,1,14,16,0,0,7.32E+10,-1.16E+11,-5.34E+10
id,330,2019,1,14,17,0,0,4.07E+10,-1.31E+11,-5.34E+10
id,331,2019,1,14,18,0,0,5.43E+09,-1.37E+11,-5.33E+10
id,332,2019,1,14,19,0,0,-3.02E+10,-1.34E+11,-5.33E+10
id,333,2019,1,14,20,0,0,-6.38E+10,-1.21E+11,-5.33E+10
id,334,2019,1,14,21,0,0,-9.30E+10,-1.01E+11,-5.33E+10
id,335,2019,1,14,22,0,0,-1.16E+11,-7.33E+10,-5.33E+10
id,336,2019,1,14,23,0,0,-1.31E+11,-4.08E+10,-5.33E+10
id,337,2019,1,15,0,0,0,-1.37E+11,-5.49E+09,-5.32E+10
id,338,2019,1,15,1,0,0,-1.34E+11,3.02E+10,-5.32E+10
id,339,2019,1,15,2,0,0,-1.21E+11,6.38E+10,-5.32E+10
id,340,2019,1,15,3,0,0,-1.01E+11,9.30E+10,-5.32E+10
id,341,2019,1,15,4,0,0,-7.33E+10,1.16E+11,-5.32E+10
id,342,2019,1,15,5,0,0,-4.08E+10,1.31E+11,-5.31E+10
id,343,2019,1,15,6,0,0,-5.55E+09,1.37E+11,-5.31E+10
id,344,2019,1,15,7,0,0,3.01E+10,1.34E+11,-5.31E+10
id,345,2019,1,15,8,0,0,6.37E+10,1.22E+11,-5.31E+10
